t1ID,GCCLSID,ConceptLSID,acceptedFamily,family,fullName,rank,genusHybridMarker,genus,genusBasionymAuthors,genusAuthors,speciesHybridMarker,species,speciesBasAuthors,speciesAuthors,infraspecificRank,infraspecificEpithet,infraspecificBasAuthors,infraspecificAuthors,basionymAuthors,primaryAuthors,publication,collation,page,date,reference,basionymID,replacedSynonymID,nomenclaturalRemarks,taxonomicStatus,acceptedNameID,acceptedName,parentNameID,source,originalID,lastModifiedInSourceAvailable,lastModifiedInSource,dateExported,ipniID,IPNIContributions,GCCDataProviders,notes
GCC-05DB0D7B-6CC5-4A2C-99B9-0189DBBBB903,urn:lsid:compositae.org:names:05DB0D7B-6CC5-4A2C-99B9-0189DBBBB903,urn:lsid:compositae.org:concepts:455040,Asteraceae,Asteraceae,"Hieracium alienatum Norrl.",species,,Hieracium,"","Tourn. ex L.",,alienatum,"","Norrl.",,,"","",NULL,"Norrl.",NULL,,"83",1912,,,,"",Synonym,GCC-E27CA764-28F6-45BC-B9EF-61D24C31810F,"Hieracium fuliginosum (Laest.) Elfstr.",GCC-F84FA45B-C1DB-4F8F-9A21-7054E4C71895,GCC,05DB0D7B-6CC5-4A2C-99B9-0189DBBBB903,true,2010-12-20T03:16:39.803,2012-02-11T19:46:03,,"214590-1","Data Providers:  IPNI, Euro+Med, Vascular Plants of Russia, Cichorieae Portal",""
GCC-E15C01CC-69DE-4154-A151-0189F12FE848,urn:lsid:compositae.org:names:E15C01CC-69DE-4154-A151-0189F12FE848,urn:lsid:compositae.org:concepts:374169,Asteraceae,Asteraceae,"Zexmenia serrata Moc. & Sessé",species,,Zexmenia,"","La Llave",,serrata,"","Moc. & Sessé",,,"","",NULL,"Moc. & Sessé",NULL,,"",,,,,"",Illegitimate,GCC-168629AA-DED0-4842-AC25-EC1628BF76DA,"Zexmenia serrata La Llave",GCC-88B360D4-5060-45F5-B086-C8409CFE4E3D,GCC,E15C01CC-69DE-4154-A151-0189F12FE848,true,2010-04-20T14:17:39.263,2012-02-11T19:46:03,,"","Data Providers:  MesoAmericana, Tropicos, LCR Editor",""
GCC-02BE8FA7-CC11-4D61-B422-018B311D0AAF,urn:lsid:compositae.org:names:02BE8FA7-CC11-4D61-B422-018B311D0AAF,urn:lsid:compositae.org:concepts:458268,Asteraceae,Asteraceae,"Hieracium crepidioides Brenner",species,,Hieracium,"","Tourn. ex L.",,crepidioides,"","Brenner",,,"","",NULL,"Brenner","Brenner, in Acta Soc. Fauna Fl. Fenn. 9(5). 1893.",,"18",1893,,,,"",Accepted,GCC-02BE8FA7-CC11-4D61-B422-018B311D0AAF,"Hieracium crepidioides Brenner",GCC-F84FA45B-C1DB-4F8F-9A21-7054E4C71895,GCC,02BE8FA7-CC11-4D61-B422-018B311D0AAF,true,2010-12-19T14:45:26.100,2012-02-11T19:46:03,,"","Data Providers:  Euro+Med, LCR Editor, Cichorieae Portal",""
GCC-462CCC83-4456-4E3C-B332-018B6E087537,urn:lsid:compositae.org:names:462CCC83-4456-4E3C-B332-018B6E087537,urn:lsid:compositae.org:concepts:535820,Asteraceae,Asteraceae,"Malacothrix commutata Torr. & A.Gray",species,,Malacothrix,"","DC.",,commutata,"","Torr. & A.Gray",,,"","",NULL,"Torr. & A.Gray","Fl. N. Amer. (Torr. & A. Gray) 2: 487",,"487",1843,,,,"",Synonym,GCC-5DE24509-24C3-494D-907A-94333787CC85,"Malacothrix saxatilis (Nutt.) Torr. & A.Gray",GCC-034FEF17-6C1C-4374-BD19-D316DFAC8F31,GCC,462CCC83-4456-4E3C-B332-018B6E087537,true,2010-12-15T23:28:24.397,2012-02-11T19:46:03,,"149694-2,231667-1","Data Providers:  IPNI, Tropicos, Cichorieae Portal",""
GCC-02FF5253-ECB9-4F46-BEEB-018C63ECBD40,urn:lsid:compositae.org:names:02FF5253-ECB9-4F46-BEEB-018C63ECBD40,urn:lsid:compositae.org:concepts:261067,Asteraceae,Asteraceae,"Trixis oligantha B.L.Rob. & Greenm.",species,,Trixis,"","P.Browne",,oligantha,"","B.L.Rob. & Greenm.",,,"","",NULL,"B.L.Rob. & Greenm.",NULL,,"9",1904,,GCC-02FF5253-ECB9-4F46-BEEB-018C63ECBD40,,"",Synonym,GCC-153F9FBA-3ACE-4F62-9C5A-0565C21EC52A,"Trixis pringlei var. oligantha (B.L.Rob. & Greenm.) C.E.Anderson",GCC-A117EB69-2590-49AC-AAA2-8770A452090E,GCC,02FF5253-ECB9-4F46-BEEB-018C63ECBD40,true,2010-04-20T03:07:37.547,2012-02-11T19:46:03,,"256754-1,259909-2","Data Providers:  CONABIO, IPNI, Tropicos, LCR Editor",""
GCC-FE333F31-9F57-42FB-A59C-018CB8DFDD77,urn:lsid:compositae.org:names:FE333F31-9F57-42FB-A59C-018CB8DFDD77,urn:lsid:compositae.org:concepts:473557,Asteraceae,Asteraceae,"Pyrethrum cadmeum Boiss.",species,,Pyrethrum,"","Zinn",,cadmeum,"","Boiss.",,,"","",NULL,"Boiss.",NULL,,"10",1844,,,,"",Synonym,GCC-2C03244A-7ADB-4E0C-B649-9F84BC67FD0A,"Tanacetum cadmeum (Boiss.) Heywood",GCC-C95F50D4-17EB-4C0A-9143-87BEFB727050,GCC,FE333F31-9F57-42FB-A59C-018CB8DFDD77,true,2010-04-18T17:16:03.437,2012-02-11T19:46:03,,"240695-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Euro+Med",""
GCC-C8EBAE0E-B3BA-4E96-BF47-018CE9166826,urn:lsid:compositae.org:names:C8EBAE0E-B3BA-4E96-BF47-018CE9166826,urn:lsid:compositae.org:concepts:495180,Asteraceae,Asteraceae,"Cirsium desertorum Janka ex Nyman",species,,Cirsium,"","Mill.",,desertorum,"","Janka ex Nyman",,,"","",NULL,"Janka ex Nyman",NULL,,"405",1879,,,,"",Synonym,GCC-DF44BA49-F4D2-45F8-9936-8D822B11FBFA,"Cirsium ciliatum (Murray) Moench",GCC-AFE03D58-FDC5-43BE-9BFA-342F73983345,GCC,C8EBAE0E-B3BA-4E96-BF47-018CE9166826,true,2010-04-14T02:14:52.857,2012-02-11T19:46:03,,"195260-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-A5886CA1-FF18-42AA-8D30-018D12FADD3A,urn:lsid:compositae.org:names:A5886CA1-FF18-42AA-8D30-018D12FADD3A,urn:lsid:compositae.org:concepts:494908,Asteraceae,Asteraceae,"Bidens leucantha Poepp. ex DC.",species,,Bidens,"","L.",,leucantha,"","Poepp. ex DC.",,,"","",NULL,"Poepp. ex DC.",NULL,,"604",1836,,,,"nom. illeg.",Illegitimate,GCC-87C801F4-EE2F-4A9B-B999-66B5D441F42B,"Bidens pilosa L.",GCC-19F1D375-908A-4F21-AC07-F81BA6F66DAB,GCC,A5886CA1-FF18-42AA-8D30-018D12FADD3A,true,2011-09-25T02:53:35.623,2012-02-11T19:46:03,,"185016-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-5300CEB1-552B-4A52-A935-018DB6590EE9,urn:lsid:compositae.org:names:5300CEB1-552B-4A52-A935-018DB6590EE9,urn:lsid:compositae.org:concepts:535277,Asteraceae,Asteraceae,"Hedypnois laciniflora Viv.",species,,Hedypnois,"","Mill.",,laciniflora,"","Viv.",,,"","",NULL,"Viv.","Fl. Lib. Spec. 52. t. 17. f. 2.",,"",1824,,,,"",Synonym,GCC-D312646D-A189-4C35-93AA-3CF4FF906324,"Garhadiolus hedypnois Jaub. & Spach",GCC-4F6478DF-7075-45A5-A493-38DFFADF6D1A,GCC,5300CEB1-552B-4A52-A935-018DB6590EE9,true,2010-12-20T04:10:59.710,2012-02-11T19:46:03,,"211673-1","Data Providers:  IPNI, Cichorieae Portal",""
GCC-241D93DA-AEA2-4521-AECD-018DFB56AF46,urn:lsid:compositae.org:names:241D93DA-AEA2-4521-AECD-018DFB56AF46,urn:lsid:compositae.org:concepts:254922,Asteraceae,Asteraceae,"Ambrosia ilicifolia (A.Gray) W.W.Payne",species,,Ambrosia,"","L.",,ilicifolia,"A.Gray","(A.Gray) W.W.Payne",,,"","","A.Gray","W.W.Payne","J. Arnold Arbor. 45",,"425",1964,,GCC-CB565A10-CAF2-4198-B526-7F55E9D35D79,,"",Accepted,GCC-241D93DA-AEA2-4521-AECD-018DFB56AF46,"Ambrosia ilicifolia (A.Gray) W.W.Payne",GCC-3BBD95D1-9E99-4636-83C3-70A7AEB9755D,GCC,241D93DA-AEA2-4521-AECD-018DFB56AF46,true,2011-09-23T21:53:24.890,2012-02-11T19:46:03,,"11065-2,176095-1","Data Providers:  CONABIO, Govaerts World Compositae Checklist A-G, IPNI, Tropicos, Preliminary Checklist of North American Compositae",""
GCC-14D5CD6F-3D0B-4DEF-8010-018E546E1E53,urn:lsid:compositae.org:names:14D5CD6F-3D0B-4DEF-8010-018E546E1E53,urn:lsid:compositae.org:concepts:535239,Asteraceae,Asteraceae,"Hypochaeris urens L.",species,,Hypochaeris,"","L.",,urens,"","L.",,,"","",NULL,"L.","Sp. Pl. 810.",,"810",1753,,,,"",Synonym,GCC-A77078AD-E601-4C18-89D7-9CCEA0F24F24,"Hypochaeris cretensis (L.) Bory & Chaub.",GCC-59FBA97D-6CFB-4945-BD31-FBB5D89DAB85,GCC,14D5CD6F-3D0B-4DEF-8010-018E546E1E53,true,2010-12-16T08:44:38.740,2012-02-11T19:46:03,,"225626-1","Data Providers:  IPNI, Cichorieae Portal",""
GCC-29B6A632-B8F8-457E-A5E6-018EB4EE37E4,urn:lsid:compositae.org:names:29B6A632-B8F8-457E-A5E6-018EB4EE37E4,urn:lsid:compositae.org:concepts:562398,Asteraceae,Asteraceae,"Helichrysum squarrulosum var. squarrulosum",variety,,Helichrysum,"","Mill.",,squarrulosum,"","DC.",variety,squarrulosum,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Synonym,GCC-2102A992-752B-49B2-8B6F-A052F7AA2AFB,"Helichrysum squarrulosum DC.",GCC-2102A992-752B-49B2-8B6F-A052F7AA2AFB,GCC,29B6A632-B8F8-457E-A5E6-018EB4EE37E4,true,2011-06-27T22:58:39.280,2012-02-11T19:46:03,,"","Data Providers:  LCR Editor",""
GCC-4C3DE6AE-8DE2-4515-A6C6-018EB86BC023,urn:lsid:compositae.org:names:4C3DE6AE-8DE2-4515-A6C6-018EB86BC023,urn:lsid:compositae.org:concepts:504408,Asteraceae,Asteraceae,"Hieracium auricula var. galicianum Pau",variety,,Hieracium,"","Tourn. ex L.",,auricula,"","Leers",variety,galicianum,NULL,"Pau",NULL,"Pau","Pau in Bol. Soc. Aragonesa Ci. Nat. 11. 1912.",,"40",1912,,,,"",Synonym,GCC-2D46B751-7B81-40FE-89F8-66C2400C4E31,"Pilosella galiciana (Pau) M.Laínz",GCC-63839C29-8A34-4132-80FB-A617E8A548E9,GCC,4C3DE6AE-8DE2-4515-A6C6-018EB86BC023,true,2010-04-16T06:13:11.140,2012-02-11T19:46:03,,"","Data Providers:  Euro+Med, LCR Editor",""
GCC-840FF950-F46D-45FA-BCA8-018FB6CE41D5,urn:lsid:compositae.org:names:840FF950-F46D-45FA-BCA8-018FB6CE41D5,urn:lsid:compositae.org:concepts:555816,Asteraceae,Asteraceae,"Willoughbya pteropoda (DC.) Kuntze",species,,Willoughbya,"","Neck. ex Kuntze",,pteropoda,"DC.","(DC.) Kuntze",,,"","","DC.","Kuntze","Revis. Gen. Pl. 1",,"372",1891,,GCC-12F011B5-7533-4D63-AD9C-F47548A55DB9,,"",Synonym,GCC-12F011B5-7533-4D63-AD9C-F47548A55DB9,"Mikania pteropoda DC.",GCC-4C76A3F9-C4DF-498F-BDDF-AB58A398D2A2,GCC,840FF950-F46D-45FA-BCA8-018FB6CE41D5,true,2010-12-24T21:11:17.540,2012-02-11T19:46:03,,"268751-2,260616-1","Data Providers:  IPNI, Tropicos, Robinson Eupatorieae",""
GCC-42B29577-1525-46ED-92D1-01904599F2B2,urn:lsid:compositae.org:names:42B29577-1525-46ED-92D1-01904599F2B2,urn:lsid:compositae.org:concepts:311299,Asteraceae,Asteraceae,"Agrianthus myrtoides Mattf.",species,,Agrianthus,"","Mart. ex DC.",,myrtoides,"","Mattf.",,,"","",NULL,"Mattf.","Notizbl. Bot. Gart. Berlin-Dahlem 8",,"444",1923,,,,"",Accepted,GCC-42B29577-1525-46ED-92D1-01904599F2B2,"Agrianthus myrtoides Mattf.",GCC-559589EA-4760-480E-8F23-D9876F46A6B8,GCC,42B29577-1525-46ED-92D1-01904599F2B2,true,2011-09-23T20:22:31.357,2012-02-11T19:46:03,,"175691-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos, Lista de Espécies da Flora do Brasil, Robinson Eupatorieae",""
GCC-7DC8149E-231A-4EE5-AA3C-01904CD9B128,urn:lsid:compositae.org:names:7DC8149E-231A-4EE5-AA3C-01904CD9B128,urn:lsid:compositae.org:concepts:529578,Asteraceae,Asteraceae,"Hieracium coriaceum Scheele ex Willk.",species,,Hieracium,"","Tourn. ex L.",,coriaceum,"","Scheele ex Willk.",,,"","",NULL,"Scheele ex Willk.",NULL,,"269",1865,,,,"",Synonym,GCC-35D539C1-FF4C-476C-ADA1-CC2E809285DF,"Hieracium attractum subsp. coriaceum (Zahn) Greuter",GCC-F84FA45B-C1DB-4F8F-9A21-7054E4C71895,GCC,7DC8149E-231A-4EE5-AA3C-01904CD9B128,true,2010-12-19T14:04:14.210,2012-02-11T19:46:03,,"216438-1","Data Providers:  IPNI, Euro+Med, Cichorieae Portal",""
GCC-DC7028A8-84A4-43F8-BDF0-0190EEEEC665,urn:lsid:compositae.org:names:DC7028A8-84A4-43F8-BDF0-0190EEEEC665,urn:lsid:compositae.org:concepts:280865,Asteraceae,Asteraceae,"Traversia baccharoides Hook.f.",species,,Traversia,"","Hook.f.",,baccharoides,"","Hook.f.",,,"","",NULL,"Hook.f.",NULL,,"164",1864,,GCC-DC7028A8-84A4-43F8-BDF0-0190EEEEC665,,"",Accepted,GCC-DC7028A8-84A4-43F8-BDF0-0190EEEEC665,"Traversia baccharoides Hook.f.",GCC-2BE21042-F34B-4381-907F-03756E4276DC,GCC,DC7028A8-84A4-43F8-BDF0-0190EEEEC665,true,2010-04-20T01:45:55.983,2012-02-11T19:46:03,,"256185-1","Data Providers:  New Zealand Plant Name Database, IPNI",""
GCC-05C2356C-CC61-43B1-97B1-0191BD4AF2F2,urn:lsid:compositae.org:names:05C2356C-CC61-43B1-97B1-0191BD4AF2F2,urn:lsid:compositae.org:concepts:444138,Asteraceae,Asteraceae,"Hymenopappus pedatus (Cav.) Cav. ex Lag.",species,,Hymenopappus,"","L'Hér.",,pedatus,"Cav.","(Cav.) Cav. ex Lag.",,,"","","Cav.","Cav. ex Lag.",NULL,,"28",1816,,GCC-E49C439D-3582-4CCF-B834-E97284113010,,"",Synonym,GCC-1D815350-88D4-4B5F-98C7-3ACDC5BA4AE4,"Florestina pedata (Cav.) Cass.",GCC-81ACDEE5-DC12-413A-85CE-FD358E527DE5,GCC,05C2356C-CC61-43B1-97B1-0191BD4AF2F2,true,2010-04-17T01:51:45.887,2012-02-11T19:46:03,,"225246-1","Data Providers:  IPNI, MesoAmericana, Tropicos","Lag. cited 'H.. ped.. Cav. herb.--S.. ped.. Cav.' first, then Ort. The Stevia is seemingly Lag.'s basionym, and ours '(Cav.) Cav. ex Lag.' [see notes] (jp-2004)"
GCC-7CFF4539-9603-40F2-8AAC-0192336C8D44,urn:lsid:compositae.org:names:7CFF4539-9603-40F2-8AAC-0192336C8D44,urn:lsid:compositae.org:concepts:390063,Asteraceae,Asteraceae,"Conyza conglomerata Phil.",species,,Conyza,"","Less.",,conglomerata,"","Phil.",,,"","",NULL,"Phil.","Anales Univ. Chile 87",,"683",1894,,,,"",Synonym,GCC-C9D28458-EAE1-4E47-9B9B-2C4970304FDB,"Conyza larrainiana J.Rémy",GCC-3DF300C4-CA88-4AF8-934F-53EF593AE1D4,GCC,7CFF4539-9603-40F2-8AAC-0192336C8D44,true,2010-06-25T15:02:55.200,2012-02-11T19:46:03,,"64733-2,197264-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos, Flora del Conosur",""
GCC-79885BE8-FD55-44C5-ADB1-01933DE0810B,urn:lsid:compositae.org:names:79885BE8-FD55-44C5-ADB1-01933DE0810B,urn:lsid:compositae.org:concepts:798,Asteraceae,Asteraceae,"Antheidosorus A.Gray",genus,,Antheidosorus,"","A.Gray",,,"","",,,"","",NULL,"A.Gray","Hooker's J. Bot. Kew Gard. Misc. 3",,"173",1851,,,,"",Synonym,GCC-33F84984-0A2D-4C2D-86B6-69B7AC587D0D,"Gilberta Turcz.",GCC-C3AA5EF3-98A7-424F-9C39-862257D20C45,GCC,79885BE8-FD55-44C5-ADB1-01933DE0810B,true,2011-09-24T01:50:51.560,2012-02-11T19:46:03,,"125438-3,7650-1","Data Providers:  Kadereit & Jeffrey 2007, IPNI, Govaerts World Compositae Checklist A-G, Tropicos",""
GCC-4DB214C5-E17B-44C6-8A27-0193719612EF,urn:lsid:compositae.org:names:4DB214C5-E17B-44C6-8A27-0193719612EF,urn:lsid:compositae.org:concepts:528984,Asteraceae,Asteraceae,"Hieracium epimedium subsp. macilentiforme (Murr & Zahn) Zahn",subspecies,,Hieracium,"","Tourn. ex L.",,epimedium,"","Fr.",subspecies,macilentiforme,"Murr & Zahn","(Murr & Zahn) Zahn","Murr & Zahn","Zahn","Zahn, in Engler, Pflanzenr. 77. 1921.",,"802",1921,,,,"",Synonym,GCC-5862AC35-7767-45A1-91B5-2E2B19EF0A7F,"Hieracium froelichianum subsp. macilentiforme (Murr & Zahn) Gottschl.",GCC-F3A8A71C-8F5F-4111-BB3E-980A11B4CFA7,GCC,4DB214C5-E17B-44C6-8A27-0193719612EF,true,2010-12-21T17:03:45.397,2012-02-11T19:46:03,,"","Data Providers:  Euro+Med, Cichorieae Portal",""
GCC-4A795A01-9E84-4D4F-B30C-0193D5A18845,urn:lsid:compositae.org:names:4A795A01-9E84-4D4F-B30C-0193D5A18845,urn:lsid:compositae.org:concepts:424516,Asteraceae,Asteraceae,"Liabum giganteum Rusby",species,,Liabum,"","Adans.",,giganteum,"","Rusby",,,"","",NULL,"Rusby",NULL,,"391",1907,,,,"",Synonym,GCC-F91E82A9-5C17-4858-BB11-2034710CE92F,"Munnozia gigantea (Rusby) Rusby",GCC-3D5398F4-A457-4554-9EBC-75C45A57F3D1,GCC,4A795A01-9E84-4D4F-B30C-0193D5A18845,true,2010-12-14T07:54:09.740,2012-02-11T19:46:03,,"230420-1,139433-2","Data Providers:  IPNI, Tropicos, Bolivia Checklist",""
GCC-189F26F7-CBD0-4F3E-BD26-0193E0F2F610,urn:lsid:compositae.org:names:189F26F7-CBD0-4F3E-BD26-0193E0F2F610,urn:lsid:compositae.org:concepts:273157,Asteraceae,Asteraceae,"Conyza persicariifolia (Benth.) Oliv. & Hiern",species,,Conyza,"","Less.",,persicariifolia,"Benth.","(Benth.) Oliv. & Hiern",,,"","","Benth.","Oliv. & Hiern",NULL,,"",,,,,"",Synonym,GCC-26E1F620-6C61-456A-8079-B52C58018D44,"Conyza attenuata DC.",GCC-3DF300C4-CA88-4AF8-934F-53EF593AE1D4,GCC,189F26F7-CBD0-4F3E-BD26-0193E0F2F610,true,2010-04-14T08:00:28.950,2012-02-11T19:46:03,,"","Data Providers:  African Plant Database","ori:FSA"
GCC-C41C737B-72A2-4AF8-94B6-01945434BE78,urn:lsid:compositae.org:names:C41C737B-72A2-4AF8-94B6-01945434BE78,urn:lsid:compositae.org:concepts:303473,Asteraceae,Asteraceae,"Cacalia hochstetteri Kuntze",species,,Cacalia,"","L.",,hochstetteri,"","Kuntze",,,"","",NULL,"Kuntze","Revis. Gen. Pl. 2",,"970",1891,,,,"",Synonym,GCC-EE2BBD97-DD05-4BF7-8C0C-421077A61692,"Vernonia hochstetteri Sch.Bip. ex Walp.",GCC-EB2B2EF2-C4CC-4AFA-8FD3-0EFE9B2D6811,GCC,C41C737B-72A2-4AF8-94B6-01945434BE78,true,2011-09-25T09:12:52.013,2012-02-11T19:46:03,,"186841-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-99C82144-40A8-444C-90F1-01947AB916CA,urn:lsid:compositae.org:names:99C82144-40A8-444C-90F1-01947AB916CA,urn:lsid:compositae.org:concepts:536986,Asteraceae,Asteraceae,"Andryala pinnatifida f. buchiana Sch.Bip.",forma,,Andryala,"","L.",,pinnatifida,"","Aiton",forma,buchiana,NULL,"Sch.Bip.",NULL,"Sch.Bip.","C.H. Schultz - in Webb & Berthelot, Hist. Nat. Iles Canaries 3(2,2). 1849-1850",,"415",,,,,"",Synonym,GCC-8B048FA5-21C9-4606-9A7F-A1332EB30324,"Andryala pinnatifida subsp. buchiana (Sch.Bip.) Reyes-Bet. & A.Santos",GCC-5E4A4A2D-9807-4903-9C19-D2B2F8D2E30F,GCC,99C82144-40A8-444C-90F1-01947AB916CA,true,2011-09-24T00:13:26.967,2012-02-11T19:46:03,,"","Data Providers:  Cichorieae Portal",""
GCC-25BA165F-1232-4449-A039-019531D30EF7,urn:lsid:compositae.org:names:25BA165F-1232-4449-A039-019531D30EF7,urn:lsid:compositae.org:concepts:463927,Asteraceae,Asteraceae,"Eriophyllum absinthiifolium (Benth.) Kuntze",species,,Eriophyllum,"","Lag.",,absinthiifolium,"Benth.","(Benth.) Kuntze",,,"","","Benth.","Kuntze","Revis. Gen. Pl. 1",,"336",1891,,GCC-53FA58C6-7BEF-4277-87C4-765D4C1E9AB0,,"",Synonym,GCC-53FA58C6-7BEF-4277-87C4-765D4C1E9AB0,"Bahia absinthifolia Benth.",GCC-D768A51B-CD66-43B8-8F20-FAD645E2994A,GCC,25BA165F-1232-4449-A039-019531D30EF7,true,2010-04-15T03:48:22.187,2012-02-11T19:46:03,,"204830-1,1081459-2,95771-2","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-6F05434A-F120-45EC-9DA4-01957DE3D8B8,urn:lsid:compositae.org:names:6F05434A-F120-45EC-9DA4-01957DE3D8B8,urn:lsid:compositae.org:concepts:494179,Asteraceae,Asteraceae,"Espeletia murilloi Cuatrec.",species,,Espeletia,"","Mutis ex Humb. & Bonpl.",,murilloi,"","Cuatrec.",,,"","",NULL,"Cuatrec.",NULL,,"425",1940,,,,"",Accepted,GCC-6F05434A-F120-45EC-9DA4-01957DE3D8B8,"Espeletia murilloi Cuatrec.",GCC-EAA4C2F4-4550-4319-8296-4DCC4DEE016A,GCC,6F05434A-F120-45EC-9DA4-01957DE3D8B8,true,2011-12-22T17:45:44.750,2012-02-11T19:46:03,,"205147-1,205146-1,97727-2","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos, Colombia Checklist, Paramo Checklist, LCR Editor",""
GCC-9D0C738D-6DAA-4997-BFF5-01963BB28722,urn:lsid:compositae.org:names:9D0C738D-6DAA-4997-BFF5-01963BB28722,urn:lsid:compositae.org:concepts:537619,Asteraceae,Asteraceae,"Taraxacum divaricatum M.P.Christ.",species,,Taraxacum,"","Weber ex F.H.Wigg.",,divaricatum,"","M.P.Christ.",,,"","",NULL,"M.P.Christ.","in Bot. Iceland iii. III. 274 (1942).",,"",1942,,,,"",Synonym,GCC-441D202A-1FED-4039-8579-6BFD5A1324F0,"Taraxacum divarium Sahlin",GCC-AC8194FF-8493-430B-B3E2-3F67778876A2,GCC,9D0C738D-6DAA-4997-BFF5-01963BB28722,true,2010-12-16T04:45:44.257,2012-02-11T19:46:03,,"253228-1","Data Providers:  IPNI, Cichorieae Portal",""
GCC-CB162D7E-21F9-4EFF-AFEF-019690A94770,urn:lsid:compositae.org:names:CB162D7E-21F9-4EFF-AFEF-019690A94770,urn:lsid:compositae.org:concepts:806,Asteraceae,Asteraceae,"Spirochaeta Turcz.",genus,,Spirochaeta,"","Turcz.",,,"","",,,"","",NULL,"Turcz.","in Bull. Soc. Nat. Mosc. xxiv. (1851) I. 166.",,"",1851,,,,"",Synonym,GCC-CEBB019E-D200-49BE-ABCD-B3CE5FDEBD56,"Pseudelephantopus Rohr",GCC-FB8C6EB3-8D79-4295-B178-9BFF035E069A,GCC,CB162D7E-21F9-4EFF-AFEF-019690A94770,true,2010-12-13T21:59:35.003,2012-02-11T19:46:03,,"11096-1","Data Providers:  Kadereit & Jeffrey 2007, IPNI, Tropicos, Bolivia Checklist","[citation requires part numers as each part number begins from page 1]"
GCC-629E2F39-1D38-4DC0-B231-0196B7C9EDF1,urn:lsid:compositae.org:names:629E2F39-1D38-4DC0-B231-0196B7C9EDF1,urn:lsid:compositae.org:concepts:528865,Asteraceae,Asteraceae,"Hieracium divergens Nägeli & Peter",species,,Hieracium,"","Tourn. ex L.",,divergens,"","Nägeli & Peter",,,"","",NULL,"Nägeli & Peter",NULL,,"332",1889,,,,"",Synonym,GCC-6CD28C52-C2F9-475E-A9FF-4892900BDBB3,"Hieracium neodivergens Gottschl.",GCC-F84FA45B-C1DB-4F8F-9A21-7054E4C71895,GCC,629E2F39-1D38-4DC0-B231-0196B7C9EDF1,true,2010-12-19T09:51:45.960,2012-02-11T19:46:03,,"216966-1","Data Providers:  IPNI, Tropicos, Euro+Med, Cichorieae Portal",""
GCC-F4802A44-2B9D-4AC4-9F04-0196BF44C817,urn:lsid:compositae.org:names:F4802A44-2B9D-4AC4-9F04-0196BF44C817,urn:lsid:compositae.org:concepts:259652,Asteraceae,Asteraceae,"Notoptera gaumeri (Greenm.) Greenm.",species,,Notoptera,"","Urb.",,gaumeri,"Greenm.","(Greenm.) Greenm.",,,"","","Greenm.","Greenm.","Publ. Field Columbian Mus., Bot. Ser. 2",,"",1907,,GCC-4DB936CD-FB06-4479-A624-F8C41D101435,,"",Synonym,GCC-F17C824C-9AA2-4A42-85A2-EEF8769AF946,"Otopappus guatemalensis (Urb.) R.L.Hartm. & Stuessy",GCC-D7673CD0-5BD3-4F09-820E-A027F01C6CAE,GCC,F4802A44-2B9D-4AC4-9F04-0196BF44C817,true,2010-04-18T00:42:26.060,2012-02-11T19:46:03,,"170759-2,234608-1","Data Providers:  CONABIO, IPNI, MesoAmericana, Tropicos","as Notoptera 'Gaumeri'"
GCC-505F9870-09C7-42C9-97EE-0196E0F9B692,urn:lsid:compositae.org:names:505F9870-09C7-42C9-97EE-0196E0F9B692,urn:lsid:compositae.org:concepts:479787,Asteraceae,Asteraceae,"Tephroseris integrifolia subsp. caucasigena (Schischk.) Greuter",subspecies,,Tephroseris,"Rchb.","(Rchb.) Rchb.",,integrifolia,"L.","(L.) Holub",subspecies,caucasigena,"Schischk.","(Schischk.) Greuter","Schischk.","Greuter",NULL,,"248",2003,,GCC-A954CBFD-7D24-4276-A63F-9AC594A9F520,,"",Accepted,GCC-505F9870-09C7-42C9-97EE-0196E0F9B692,"Tephroseris integrifolia subsp. caucasigena (Schischk.) Greuter",GCC-D76CC8A1-7F97-48D6-863C-EEC47307ECD5,GCC,505F9870-09C7-42C9-97EE-0196E0F9B692,true,2010-04-19T23:39:57.920,2012-02-11T19:46:03,,"50426512-2","Data Providers:  IPNI, Euro+Med",""
